person_id,group,data_source,gender,edu_level,year_in_school,age,job_status,field,difficulty,time_per_week,used_ai,heard_simplify,page,is_treatment,signup,useful,regular,recommend
1841,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1842,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,5,4,5,5
1842,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,5,4,5,5
1843,AC,llm,Female,Master's student,Master's student (1st year),30.0,Actively applying for internships,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,0.0,No,A,0,2,2,2,2
1843,AC,llm,Female,Master's student,Master's student (1st year),30.0,Actively applying for internships,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,0.0,No,C,1,1,2,1,1
1844,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Computer Science / Engineering,Extremely difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1844,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Computer Science / Engineering,Extremely difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1845,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1845,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1846,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,A,0,3,2,3,3
1846,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,C,1,3,2,3,3
1847,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1847,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1848,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1848,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1849,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,3,3,3,3
1849,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1850,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1850,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,C,1,4,4,4,4
1851,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,No,A,0,4,3,4,3
1851,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,No,C,1,3,3,3,3
1852,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1852,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1853,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,5,4,5,4
1853,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,4,4,4,4
1854,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,No,A,0,3,2,3,3
1854,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,No,C,1,3,2,3,3
1855,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1855,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1856,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1856,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1857,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1857,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1858,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Business,Somewhat difficult,3-5 hours,1.0,Yes,A,0,3,3,3,4
1858,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Business,Somewhat difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1859,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,2,4,3
1859,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,3,2,3,3
1860,AC,llm,Male,Master's student,Master's student (1st year),28.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1860,AC,llm,Male,Master's student,Master's student (1st year),28.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1861,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,No,A,0,3,2,3,3
1861,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,No,C,1,2,2,3,3
1862,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1862,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1863,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1863,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1864,AC,llm,Female,Master's student,Master's student (1st year),22.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,5,4,5,5
1864,AC,llm,Female,Master's student,Master's student (1st year),22.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,C,1,5,4,5,5
1865,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,0.0,No,A,0,3,2,3,3
1865,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,0.0,No,C,1,3,2,3,3
1866,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1866,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,C,1,4,4,4,4
1867,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1867,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1868,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1868,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1869,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1869,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1870,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,A,0,2,2,2,2
1870,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,C,1,2,2,2,2
1871,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1871,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1872,AC,llm,Male,Master's student,Master's student (2nd year or above),28.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,3,3,3,3
1872,AC,llm,Male,Master's student,Master's student (2nd year or above),28.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1873,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1873,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,4,3,4,4
1874,AC,llm,Female,Master's student,Master's student (1st year),24.0,Exploring opportunities but not applying yet,Design,Somewhat difficult,3-5 hours,1.0,Yes,A,0,3,3,3,3
1874,AC,llm,Female,Master's student,Master's student (1st year),24.0,Exploring opportunities but not applying yet,Design,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1875,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,0.0,No,A,0,1,1,1,1
1875,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,0.0,No,C,1,1,1,1,1
1876,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1876,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1877,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,5,4,5,4
1877,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,4,4,4
1878,AC,llm,Female,Master's student,Master's student (1st year),25.0,Actively applying for internships,Business,Neither easy nor difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1878,AC,llm,Female,Master's student,Master's student (1st year),25.0,Actively applying for internships,Business,Neither easy nor difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1879,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,No,A,0,4,3,4,4
1879,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,No,C,1,3,3,3,3
1880,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,3,3,3,3
1880,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1881,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
